ensembl_gene_id,external_gene_name,mmusculus_homolog_ensembl_gene,mmusculus_homolog_associated_gene_name,mmusculus_homolog_orthology_type,mmusculus_homolog_orthology_confidence
ENSG00000180901,KCTD2,ENSMUSG00000016940,Kctd2,ortholog_one2one,1
ENSG00000110031,LPXN,ENSMUSG00000024696,Lpxn,ortholog_one2one,1
ENSG00000141068,KSR1,ENSMUSG00000018334,Ksr1,ortholog_one2one,1
ENSG00000186001,LRCH3,ENSMUSG00000022801,Lrch3,ortholog_one2one,1
ENSG00000168067,MAP4K2,ENSMUSG00000024948,Map4k2,ortholog_one2one,1
ENSG00000186395,KRT10,ENSMUSG00000019761,Krt10,ortholog_one2one,1
ENSG00000171431,KRT20,ENSMUSG00000035775,Krt20,ortholog_one2one,1
ENSG00000148948,LRRC4C,ENSMUSG00000050587,Lrrc4c,ortholog_one2one,1
ENSG00000116586,LAMTOR2,ENSMUSG00000028062,Lamtor2,ortholog_one2one,1
ENSG00000004487,KDM1A,ENSMUSG00000036940,Kdm1a,ortholog_one2one,1
ENSG00000143603,KCNN3,ENSMUSG00000000794,Kcnn3,ortholog_one2one,1
ENSG00000047849,MAP4,ENSMUSG00000032479,Map4,ortholog_one2one,1
ENSG00000173120,KDM2A,ENSMUSG00000054611,Kdm2a,ortholog_one2one,1
ENSG00000163818,LZTFL1,ENSMUSG00000025245,Lztfl1,ortholog_one2one,1
ENSG00000176204,LRRTM4,ENSMUSG00000052581,Lrrtm4,ortholog_one2one,1
ENSG00000127603,MACF1,ENSMUSG00000028649,Macf1,ortholog_one2one,1
ENSG00000168702,LRP1B,ENSMUSG00000049252,Lrp1b,ortholog_one2one,1
ENSG00000142733,MAP3K6,ENSMUSG00000028862,Map3k6,ortholog_one2one,1
ENSG00000012223,LTF,ENSMUSG00000032496,Ltf,ortholog_one2one,1
ENSG00000144320,LNPK,ENSMUSG00000009207,Lnpk,ortholog_one2one,1
ENSG00000204178,MACO1,ENSMUSG00000028826,Maco1,ortholog_one2one,1
ENSG00000116977,LGALS8,ENSMUSG00000057554,Lgals8,ortholog_one2one,1
ENSG00000134324,LPIN1,ENSMUSG00000020593,Lpin1,ortholog_one2one,1
ENSG00000143815,LBR,ENSMUSG00000004880,Lbr,ortholog_one2one,1
ENSG00000088727,KIF9,ENSMUSG00000032489,Kif9,ortholog_one2one,1
ENSG00000081479,LRP2,ENSMUSG00000027070,Lrp2,ortholog_one2one,1
ENSG00000075945,KIFAP3,ENSMUSG00000026585,Kifap3,ortholog_one2one,1
ENSG00000171492,LRRC8D,ENSMUSG00000046079,Lrrc8d,ortholog_one2one,1
ENSG00000162755,KLHDC9,ENSMUSG00000045259,Klhdc9,ortholog_one2one,1
ENSG00000117013,KCNQ4,ENSMUSG00000028631,Kcnq4,ortholog_one2one,1
ENSG00000162441,LZIC,ENSMUSG00000028990,Lzic,ortholog_one2one,1
ENSG00000162687,KCNT2,ENSMUSG00000052726,Kcnt2,ortholog_one2one,1
ENSG00000123684,LPGAT1,ENSMUSG00000026623,Lpgat1,ortholog_one2one,1
ENSG00000143013,LMO4,ENSMUSG00000028266,Lmo4,ortholog_one2one,1
ENSG00000138095,LRPPRC,ENSMUSG00000024120,Lrpprc,ortholog_one2one,1
ENSG00000081026,MAGI3,ENSMUSG00000052539,Magi3,ortholog_one2one,1
ENSG00000078018,MAP2,ENSMUSG00000015222,Map2,ortholog_one2one,1
ENSG00000143669,LYST,ENSMUSG00000019726,Lyst,ortholog_one2one,1
ENSG00000122477,LRRC39,ENSMUSG00000027961,Lrrc39,ortholog_one2one,1
ENSG00000137944,KYAT3,ENSMUSG00000040213,Kyat3,ortholog_one2one,1
ENSG00000162951,LRRTM1,ENSMUSG00000060780,Lrrtm1,ortholog_one2one,1
ENSG00000136636,KCTD3,ENSMUSG00000026608,Kctd3,ortholog_one2one,1
ENSG00000134248,LAMTOR5,ENSMUSG00000087260,Lamtor5,ortholog_one2one,1
ENSG00000091436,MAP3K20,ENSMUSG00000004085,Map3k20,ortholog_one2one,1
ENSG00000117245,KIF17,ENSMUSG00000028758,Kif17,ortholog_one2one,1
ENSG00000142945,KIF2C,ENSMUSG00000028678,Kif2c,ortholog_one2one,1
ENSG00000033122,LRRC7,ENSMUSG00000028176,Lrrc7,ortholog_one2one,1
ENSG00000198162,MAN1A2,ENSMUSG00000008763,Man1a2,ortholog_one2one,1
ENSG00000011009,LYPLA2,ENSMUSG00000028670,Lypla2,ortholog_one2one,1
ENSG00000116852,KIF21B,ENSMUSG00000041642,Kif21b,ortholog_one2one,1
ENSG00000162849,KIF26B,ENSMUSG00000026494,Kif26b,ortholog_one2one,1
ENSG00000118193,KIF14,ENSMUSG00000041498,Kif14,ortholog_one2one,1
ENSG00000171488,LRRC8C,ENSMUSG00000054720,Lrrc8c,ortholog_one2one,1
ENSG00000117139,KDM5B,ENSMUSG00000042207,Kdm5b,ortholog_one2one,1
ENSG00000143353,LYPLAL1,ENSMUSG00000039246,Lyplal1,ortholog_one2one,1
ENSG00000162385,MAGOH,ENSMUSG00000028609,Magoh,ortholog_one2one,1
ENSG00000135862,LAMC1,ENSMUSG00000026478,Lamc1,ortholog_one2one,1
ENSG00000121774,KHDRBS1,ENSMUSG00000028790,Khdrbs1,ortholog_one2one,1
ENSG00000197147,LRRC8B,ENSMUSG00000070639,Lrrc8b,ortholog_one2one,1
ENSG00000169641,LUZP1,ENSMUSG00000001089,Luzp1,ortholog_one2one,1
ENSG00000160789,LMNA,ENSMUSG00000028063,Lmna,ortholog_one2one,1
ENSG00000196878,LAMB3,ENSMUSG00000026639,Lamb3,ortholog_one2one,1
ENSG00000198888,MT-ND1,ENSMUSG00000064341,mt-Nd1,ortholog_one2one,1
ENSG00000198763,MT-ND2,ENSMUSG00000064345,mt-Nd2,ortholog_one2one,1
ENSG00000198804,MT-CO1,ENSMUSG00000064351,mt-Co1,ortholog_one2one,1
ENSG00000198712,MT-CO2,ENSMUSG00000064354,mt-Co2,ortholog_one2one,1
ENSG00000198899,MT-ATP6,ENSMUSG00000064357,mt-Atp6,ortholog_one2one,1
ENSG00000198840,MT-ND3,ENSMUSG00000064360,mt-Nd3,ortholog_one2one,1
ENSG00000198886,MT-ND4,ENSMUSG00000064363,mt-Nd4,ortholog_one2one,1
ENSG00000198786,MT-ND5,ENSMUSG00000064367,mt-Nd5,ortholog_one2one,1
ENSG00000198727,MT-CYB,ENSMUSG00000064370,mt-Cytb,ortholog_one2one,1
ENSG00000288213,MCRIP1,,,,NA
ENSG00000291442,MOB2,,,,NA
ENSG00000285200,MDP1,,,,NA
ENSG00000285121,MTCH2,,,,NA
ENSG00000291738,MUC16,,,,NA
ENSG00000283018,MRPS12,,,,NA
ENSG00000288141,MRPL23,,,,NA
ENSG00000291835,MYG1,,,,NA
ENSG00000285250,MSRA,,,,NA
ENSG00000285032,MTMR9,,,,NA
ENSG00000285022,MFHAS1,,,,NA
ENSG00000273562,NAP1L4,,,,NA
ENSG00000278466,MUC2,,,,NA
ENSG00000278545,MARCHF8,,,,NA
ENSG00000285516,NAALAD2,,,,NA
ENSG00000277086,MTMR10,,,,NA
ENSG00000278268,MOAP1,,,,NA
ENSG00000276155,MAPT,,,,NA
ENSG00000124217,MOCS3,ENSMUSG00000074576,Mocs3,ortholog_one2one,1
ENSG00000101752,MIB1,ENSMUSG00000024294,Mib1,ortholog_one2one,1
ENSG00000168502,MTCL1,ENSMUSG00000052105,Mtcl1,ortholog_one2one,1
ENSG00000277936,MRPL45,,,,NA
ENSG00000186310,NAP1L3,ENSMUSG00000055733,Nap1l3,ortholog_one2one,1
ENSG00000277140,MARF1,,,,NA
ENSG00000276480,MYH11,,,,NA
ENSG00000139793,MBNL2,ENSMUSG00000022139,Mbnl2,ortholog_one2one,1
ENSG00000005810,MYCBP2,ENSMUSG00000033004,Mycbp2,ortholog_one2one,1
ENSG00000277956,MAPT,,,,NA
ENSG00000278322,MBOAT7,,,,NA
ENSG00000284495,MIEF2,,,,NA
ENSG00000186462,NAP1L2,ENSMUSG00000082229,Nap1l2,ortholog_one2one,1
ENSG00000278519,MBOAT7,,,,NA
ENSG00000276935,MBOAT7,,,,NA
ENSG00000277923,MBOAT7,,,,NA
ENSG00000282092,MED16,,,,NA
ENSG00000274194,MBOAT7,,,,NA
ENSG00000122033,MTIF3,ENSMUSG00000016510,Mtif3,ortholog_one2one,1
ENSG00000125901,MRPS26,ENSMUSG00000037740,Mrps26,ortholog_one2one,1
ENSG00000100345,MYH9,ENSMUSG00000022443,Myh9,ortholog_one2one,1
ENSG00000197971,MBP,ENSMUSG00000041607,Mbp,ortholog_one2one,1
ENSG00000277025,MBOAT7,,,,NA
ENSG00000102452,NALCN,ENSMUSG00000000197,Nalcn,ortholog_one2one,1
ENSG00000275118,MBOAT7,,,,NA
ENSG00000277733,MBOAT7,,,,NA
ENSG00000243156,MICAL3,ENSMUSG00000051586,Mical3,ortholog_one2one,1
ENSG00000136146,MED4,ENSMUSG00000022109,Med4,ortholog_one2one,1
ENSG00000276701,MIF,,,,NA
ENSG00000169446,MMGT1,ENSMUSG00000061273,Mmgt1,ortholog_one2one,1
ENSG00000292119,MZT2B,,,,NA
ENSG00000132938,MTUS2,ENSMUSG00000029651,Mtus2,ortholog_one2one,1
ENSG00000120662,MTRF1,ENSMUSG00000022022,Mtrf1,ortholog_one2one,1
ENSG00000273592,MBOAT7,,,,NA
ENSG00000118680,MYL12B,ENSMUSG00000034868,Myl12b,ortholog_one2one,1
ENSG00000139597,N4BP2L1,ENSMUSG00000041132,N4bp2l1,ortholog_one2one,1
ENSG00000243927,MRPS6,ENSMUSG00000039680,Mrps6,ortholog_one2one,1
ENSG00000082212,ME2,ENSMUSG00000024556,Me2,ortholog_one2one,1
ENSG00000063601,MTMR1,ENSMUSG00000015214,Mtmr1,ortholog_one2one,1
ENSG00000078814,MYH7B,ENSMUSG00000074652,Myh7b,ortholog_one2one,1
ENSG00000027001,MIPEP,ENSMUSG00000021993,Mipep,ortholog_one2one,1
ENSG00000281742,MCCC2,,,,NA
ENSG00000133020,MYH8,ENSMUSG00000055775,Myh8,ortholog_one2one,1
ENSG00000264424,MYH4,,,,NA
ENSG00000101871,MID1,ENSMUSG00000035299,Mid1,ortholog_one2one,1
ENSG00000177432,NAP1L5,ENSMUSG00000055430,Nap1l5,ortholog_one2one,1
ENSG00000275723,NAPEPLD,,,,NA
ENSG00000173141,MRPL57,ENSMUSG00000021967,Mrpl57,ortholog_one2one,1
ENSG00000005381,MPO,ENSMUSG00000009350,Mpo,ortholog_one2one,1
ENSG00000234096,MOG,,,,NA
ENSG00000275300,MCCC2,,,,NA
ENSG00000278563,MGAM2,,,,NA
ENSG00000282607,MGAM,,,,NA
ENSG00000205592,MUC19,ENSMUSG00000118670,Muc19,ortholog_one2one,0
ENSG00000198788,MUC2,,,,NA
ENSG00000174527,MYO1H,ENSMUSG00000066952,Myo1h,ortholog_one2one,1
ENSG00000227420,MRPS18B,,,,NA
ENSG00000172172,MRPL13,ENSMUSG00000022370,Mrpl13,ortholog_one2one,1
ENSG00000278488,NAPRT,,,,NA
ENSG00000172766,NAA16,ENSMUSG00000022020,Naa16,ortholog_one2one,1
ENSG00000240972,MIF,ENSMUSG00000033307,Mif,ortholog_one2one,1
ENSG00000133422,MORC2,ENSMUSG00000034543,Morc2a,ortholog_one2many,1
ENSG00000133422,MORC2,ENSMUSG00000048602,Morc2b,ortholog_one2many,0
ENSG00000274137,MYOM2,,,,NA
ENSG00000134265,NAPG,ENSMUSG00000024581,Napg,ortholog_one2one,1
ENSG00000157601,MX1,ENSMUSG00000000386,Mx1,ortholog_one2many,0
ENSG00000157601,MX1,ENSMUSG00000023341,Mx2,ortholog_one2many,1
ENSG00000233813,MRPS18B,,,,NA
ENSG00000232308,MUCL3,,,,NA
ENSG00000154719,MRPL39,ENSMUSG00000022889,Mrpl39,ortholog_one2one,1
ENSG00000237834,MOG,,,,NA
ENSG00000234623,MOG,,,,NA
ENSG00000160294,MCM3AP,ENSMUSG00000001150,Mcm3ap,ortholog_one2one,1
ENSG00000100139,MICALL1,ENSMUSG00000033039,Micall1,ortholog_one2one,1
ENSG00000139505,MTMR6,ENSMUSG00000021987,Mtmr6,ortholog_one2one,1
ENSG00000106780,MEGF9,ENSMUSG00000039270,Megf9,ortholog_one2one,1
ENSG00000126217,MCF2L,ENSMUSG00000031442,Mcf2l,ortholog_one2one,1
ENSG00000293532,MUC2,,,,NA
ENSG00000088888,MAVS,ENSMUSG00000037523,Mavs,ortholog_one2one,0
ENSG00000128923,MINDY2,ENSMUSG00000042444,Mindy2,ortholog_one2one,1
ENSG00000183617,MRPL54,ENSMUSG00000034932,Mrpl54,ortholog_one2one,1
ENSG00000172167,MTBP,ENSMUSG00000022369,Mtbp,ortholog_one2one,1
ENSG00000168631,MUCL3,ENSMUSG00000073408,Mucl3,ortholog_one2one,0
ENSG00000232119,MCTS1,ENSMUSG00000000355,Mcts1,ortholog_one2one,1
ENSG00000041515,MYO16,ENSMUSG00000039057,Myo16,ortholog_one2one,1
ENSG00000247626,MARS2,ENSMUSG00000046994,Mars2,ortholog_one2one,1
ENSG00000232251,MUCL3,,,,NA
ENSG00000102738,MRPS31,ENSMUSG00000031533,Mrps31,ortholog_one2one,1
ENSG00000166974,MAPRE2,ENSMUSG00000024277,Mapre2,ortholog_one2one,1
ENSG00000128309,MPST,ENSMUSG00000071711,Mpst,ortholog_one2one,1
ENSG00000101306,MYLK2,ENSMUSG00000027470,Mylk2,ortholog_one2one,1
ENSG00000232641,MOG,,,,NA
ENSG00000259494,MRPL46,ENSMUSG00000030612,Mrpl46,ortholog_one2one,1
ENSG00000229861,MRPS18B,,,,NA
ENSG00000102858,MGRN1,ENSMUSG00000022517,Mgrn1,ortholog_one2one,1
ENSG00000230885,MOG,,,,NA
ENSG00000181991,MRPS11,ENSMUSG00000030611,Mrps11,ortholog_one2one,1
ENSG00000257232,MUCL3,,,,NA
ENSG00000293560,MYH16,,,,NA
ENSG00000203624,MRPS18B,,,,NA
ENSG00000236561,MOG,,,,NA
ENSG00000137345,MOG,,,,NA
ENSG00000226111,MRPS18B,,,,NA
ENSG00000065328,MCM10,ENSMUSG00000026669,Mcm10,ortholog_one2one,1
ENSG00000174197,MGA,ENSMUSG00000033943,Mga,ortholog_one2one,1
ENSG00000065833,ME1,ENSMUSG00000032418,Me1,ortholog_one2one,1
ENSG00000013364,MVP,ENSMUSG00000030681,Mvp,ortholog_one2one,1
ENSG00000223775,MRPS18B,,,,NA
ENSG00000125505,MBOAT7,ENSMUSG00000035596,Mboat7,ortholog_one2one,1
ENSG00000077616,NAALAD2,ENSMUSG00000043943,Naalad2,ortholog_one2one,1
ENSG00000167306,MYO5B,ENSMUSG00000025885,Myo5b,ortholog_one2one,1
ENSG00000145416,MARCHF1,ENSMUSG00000036469,Marchf1,ortholog_one2one,1
ENSG00000009950,MLXIPL,ENSMUSG00000005373,Mlxipl,ortholog_one2one,1
ENSG00000110921,MVK,ENSMUSG00000041939,Mvk,ortholog_one2one,1
ENSG00000167965,MLST8,ENSMUSG00000024142,Mlst8,ortholog_one2one,1
ENSG00000134440,NARS1,ENSMUSG00000024587,Nars1,ortholog_one2one,1
ENSG00000169057,MECP2,ENSMUSG00000031393,Mecp2,ortholog_one2one,1
ENSG00000229284,MUCL3,,,,NA
ENSG00000007264,MATK,ENSMUSG00000004933,Matk,ortholog_one2one,1
ENSG00000048544,MRPS10,ENSMUSG00000034729,Mrps10,ortholog_one2one,1
ENSG00000146085,MMUT,ENSMUSG00000023921,Mmut,ortholog_one2one,1
ENSG00000101977,MCF2,ENSMUSG00000031139,Mcf2,ortholog_one2one,1
ENSG00000140795,MYLK3,ENSMUSG00000031698,Mylk3,ortholog_one2one,1
ENSG00000160808,MYL3,ENSMUSG00000059741,Myl3,ortholog_one2one,1
ENSG00000148824,MTG1,ENSMUSG00000039018,Mtg1,ortholog_one2one,1
ENSG00000142347,MYO1F,ENSMUSG00000024300,Myo1f,ortholog_one2one,1
ENSG00000104177,MYEF2,ENSMUSG00000027201,Myef2,ortholog_one2many,1
ENSG00000104177,MYEF2,ENSMUSG00000049230,Myef2l,ortholog_one2many,0
ENSG00000100335,MIEF1,ENSMUSG00000022412,Mief1,ortholog_one2one,1
ENSG00000133454,MYO18B,ENSMUSG00000072720,Myo18b,ortholog_one2one,1
ENSG00000146147,MLIP,ENSMUSG00000032355,Mlip,ortholog_one2one,1
ENSG00000125814,NAPB,ENSMUSG00000027438,Napb,ortholog_one2one,1
ENSG00000179832,MROH1,ENSMUSG00000022558,Mroh1,ortholog_one2one,1
ENSG00000117899,MESD,ENSMUSG00000038503,Mesd,ortholog_one2one,1
ENSG00000078177,N4BP2,ENSMUSG00000037795,N4bp2,ortholog_one2one,1
ENSG00000130830,MPP1,ENSMUSG00000031402,Mpp1,ortholog_one2one,1
ENSG00000105364,MRPL4,ENSMUSG00000003299,Mrpl4,ortholog_one2one,1
ENSG00000214026,MRPL23,ENSMUSG00000037772,Mrpl23,ortholog_one2many,1
ENSG00000198125,MB,ENSMUSG00000018893,Mb,ortholog_one2one,1
ENSG00000151611,MMAA,ENSMUSG00000037022,Mmaa,ortholog_one2one,1
ENSG00000101181,MTG2,ENSMUSG00000039069,Mtg2,ortholog_one2one,1
ENSG00000148773,MKI67,ENSMUSG00000031004,Mki67,ortholog_one2one,0
ENSG00000130349,MTRES1,ENSMUSG00000019797,Mtres1,ortholog_one2one,1
ENSG00000175806,MSRA,ENSMUSG00000054733,Msra,ortholog_one2one,1
ENSG00000197535,MYO5A,ENSMUSG00000034593,Myo5a,ortholog_one2one,1
ENSG00000101367,MAPRE1,ENSMUSG00000027479,Mapre1,ortholog_one2one,1
ENSG00000100427,MLC1,ENSMUSG00000035805,Mlc1,ortholog_one2one,1
ENSG00000166912,MTMR10,ENSMUSG00000030522,Mtmr10,ortholog_one2one,1
ENSG00000062582,MRPS24,ENSMUSG00000020477,Mrps24,ortholog_one2one,1
ENSG00000133816,MICAL2,ENSMUSG00000038244,Mical2,ortholog_one2one,1
ENSG00000107745,MICU1,ENSMUSG00000020111,Micu1,ortholog_one2one,1
ENSG00000003987,MTMR7,ENSMUSG00000039431,Mtmr7,ortholog_one2one,1
ENSG00000178053,MLF1,ENSMUSG00000048416,Mlf1,ortholog_one2one,1
ENSG00000100330,MTMR3,ENSMUSG00000034354,Mtmr3,ortholog_one2one,1
ENSG00000133131,MORC4,ENSMUSG00000031434,Morc4,ortholog_one2one,1
ENSG00000135297,MTO1,ENSMUSG00000032342,Mto1,ortholog_one2one,1
ENSG00000164134,NAA15,ENSMUSG00000063273,Naa15,ortholog_one2one,1
ENSG00000074842,MYDGF,ENSMUSG00000019579,Mydgf,ortholog_one2one,1
ENSG00000136274,NACAD,ENSMUSG00000041073,Nacad,ortholog_one2one,1
ENSG00000120539,MASTL,ENSMUSG00000026779,Mastl,ortholog_one2one,1
ENSG00000105402,NAPA,ENSMUSG00000006024,Napa,ortholog_one2one,1
ENSG00000066933,MYO9A,ENSMUSG00000039585,Myo9a,ortholog_one2one,1
ENSG00000147065,MSN,ENSMUSG00000031207,Msn,ortholog_one2one,1
ENSG00000166482,MFAP4,ENSMUSG00000042436,Mfap4,ortholog_one2one,1
ENSG00000182154,MRPL41,ENSMUSG00000036850,Mrpl41,ortholog_one2one,1
ENSG00000170873,MTSS1,ENSMUSG00000022353,Mtss1,ortholog_one2one,1
ENSG00000171861,MRM3,ENSMUSG00000038046,Mrm3,ortholog_one2one,1
ENSG00000225663,MCRIP1,ENSMUSG00000061111,Mcrip1,ortholog_one2one,1
ENSG00000074071,MRPS34,ENSMUSG00000038880,Mrps34,ortholog_one2one,1
ENSG00000164077,MON1A,ENSMUSG00000032583,Mon1a,ortholog_one2one,1
ENSG00000147813,NAPRT,ENSMUSG00000022574,Naprt,ortholog_one2one,1
ENSG00000103111,MON1B,ENSMUSG00000078908,Mon1b,ortholog_one2one,1
ENSG00000243477,NAA80,ENSMUSG00000079334,Naa80,ortholog_one2one,1
ENSG00000196588,MRTFA,ENSMUSG00000042292,Mrtfa,ortholog_one2one,1
ENSG00000133026,MYH10,ENSMUSG00000020900,Myh10,ortholog_one2one,1
ENSG00000185697,MYBL1,ENSMUSG00000025912,Mybl1,ortholog_one2one,1
ENSG00000129422,MTUS1,ENSMUSG00000045636,Mtus1,ortholog_one2one,1
ENSG00000140563,MCTP2,ENSMUSG00000032776,Mctp2,ortholog_one2one,1
ENSG00000101335,MYL9,ENSMUSG00000067818,Myl9,ortholog_one2one,1
ENSG00000155229,MMS19,ENSMUSG00000025159,Mms19,ortholog_one2one,1
ENSG00000171495,MROH2B,ENSMUSG00000022155,Mroh2b,ortholog_one2one,1
ENSG00000213347,MXD3,ENSMUSG00000021485,Mxd3,ortholog_one2one,1
ENSG00000137802,MAPKBP1,ENSMUSG00000033902,Mapkbp1,ortholog_one2one,1
ENSG00000132613,MTSS2,ENSMUSG00000033763,Mtss2,ortholog_one2one,1
ENSG00000090971,NAT14,ENSMUSG00000035285,Nat14,ortholog_one2one,1
ENSG00000167889,MGAT5B,ENSMUSG00000043857,Mgat5b,ortholog_one2one,1
ENSG00000137409,MTCH1,ENSMUSG00000024012,Mtch1,ortholog_one2one,1
ENSG00000080561,MID2,ENSMUSG00000000266,Mid2,ortholog_one2one,1
ENSG00000060762,MPC1,ENSMUSG00000023861,Mpc1,ortholog_one2one,0
ENSG00000163319,MRPS18C,ENSMUSG00000016833,Mrps18c,ortholog_one2one,1
ENSG00000125863,MKKS,ENSMUSG00000027274,Mkks,ortholog_one2one,1
ENSG00000078403,MLLT10,ENSMUSG00000026743,Mllt10,ortholog_one2one,1
ENSG00000257335,MGAM,ENSMUSG00000068587,Mgam,ortholog_one2one,1
ENSG00000101825,MXRA5,,,,NA
ENSG00000124615,MOCS1,ENSMUSG00000064120,Mocs1,ortholog_one2one,1
ENSG00000185608,MRPL40,ENSMUSG00000022706,Mrpl40,ortholog_one2one,1
ENSG00000111554,MDM1,ENSMUSG00000020212,Mdm1,ortholog_one2one,1
ENSG00000158186,MRAS,ENSMUSG00000032470,Mras,ortholog_one2one,1
ENSG00000128833,MYO5C,ENSMUSG00000033590,Myo5c,ortholog_one2one,1
ENSG00000100294,MCAT,ENSMUSG00000048755,Mcat,ortholog_one2one,1
ENSG00000130150,MOSPD2,ENSMUSG00000061778,Mospd2,ortholog_one2one,1
ENSG00000165943,MOAP1,ENSMUSG00000096458,Moap1,ortholog_one2one,1
ENSG00000262814,MRPL12,ENSMUSG00000039640,Mrpl12,ortholog_one2one,1
ENSG00000163719,MTMR14,ENSMUSG00000030269,Mtmr14,ortholog_one2one,1
ENSG00000179820,MYADM,ENSMUSG00000068566,Myadm,ortholog_one2one,1
ENSG00000108826,MRPL27,ENSMUSG00000024414,Mrpl27,ortholog_one2one,1
ENSG00000204568,MRPS18B,ENSMUSG00000024436,Mrps18b,ortholog_one2one,1
ENSG00000159111,MRPL10,ENSMUSG00000001445,Mrpl10,ortholog_one2one,1
ENSG00000096080,MRPS18A,ENSMUSG00000023967,Mrps18a,ortholog_one2one,1
ENSG00000130731,METTL26,ENSMUSG00000025731,Mettl26,ortholog_one2one,1
ENSG00000166783,MARF1,ENSMUSG00000060657,Marf1,ortholog_one2one,1
ENSG00000092841,MYL6,ENSMUSG00000090841,Myl6,ortholog_one2one,1
ENSG00000138722,MMRN1,ENSMUSG00000054641,Mmrn1,ortholog_one2one,1
ENSG00000111639,MRPL51,ENSMUSG00000030335,Mrpl51,ortholog_one2one,1
ENSG00000171160,MORN4,ENSMUSG00000049670,Morn4,ortholog_one2one,1
ENSG00000164976,MYORG,ENSMUSG00000046312,Myorg,ortholog_one2one,1
ENSG00000086504,MRPL28,ENSMUSG00000024181,Mrpl28,ortholog_one2one,1
ENSG00000107186,MPDZ,ENSMUSG00000028402,Mpdz,ortholog_one2one,1
ENSG00000205301,MGAT4D,ENSMUSG00000035057,Mgat4d,ortholog_one2one,1
ENSG00000144821,MYH15,ENSMUSG00000092009,Myh15,ortholog_one2one,1
ENSG00000165406,MARCHF8,ENSMUSG00000025702,Marchf8,ortholog_one2one,1
ENSG00000155970,MICU3,ENSMUSG00000039478,Micu3,ortholog_one2one,1
ENSG00000102030,NAA10,ENSMUSG00000031388,Naa10,ortholog_one2one,1
ENSG00000170430,MGMT,ENSMUSG00000054612,Mgmt,ortholog_one2one,1
ENSG00000167508,MVD,ENSMUSG00000006517,Mvd,ortholog_one2one,1
ENSG00000030304,MUSK,ENSMUSG00000057280,Musk,ortholog_one2one,1
ENSG00000204316,MRPL38,ENSMUSG00000020775,Mrpl38,ortholog_one2one,1
ENSG00000103150,MLYCD,ENSMUSG00000074064,Mlycd,ortholog_one2one,1
ENSG00000213920,MDP1,,,,NA
ENSG00000057468,MSH4,ENSMUSG00000005493,Msh4,ortholog_one2one,1
ENSG00000204655,MOG,ENSMUSG00000076439,Mog,ortholog_one2one,1
ENSG00000135040,NAA35,ENSMUSG00000021555,Naa35,ortholog_one2one,1
ENSG00000171100,MTM1,ENSMUSG00000031337,Mtm1,ortholog_one2one,1
ENSG00000171109,MFN1,ENSMUSG00000027668,Mfn1,ortholog_one2one,1
ENSG00000103152,MPG,ENSMUSG00000020287,Mpg,ortholog_one2one,1
ENSG00000162510,MATN1,ENSMUSG00000040533,Matn1,ortholog_one2one,1
ENSG00000165175,MID1IP1,ENSMUSG00000008035,Mid1ip1,ortholog_one2one,1
ENSG00000184634,MED12,ENSMUSG00000079487,Med12,ortholog_one2one,1
ENSG00000108788,MLX,ENSMUSG00000017801,Mlx,ortholog_one2one,1
ENSG00000180992,MRPL14,ENSMUSG00000023939,Mrpl14,ortholog_one2one,1
ENSG00000101928,MOSPD1,ENSMUSG00000023074,Mospd1,ortholog_one2one,1
ENSG00000179455,MKRN3,ENSMUSG00000070527,Mkrn3,ortholog_one2one,1
ENSG00000112282,MED23,ENSMUSG00000019984,Med23,ortholog_one2one,1
ENSG00000151332,MBIP,ENSMUSG00000021028,Mbip,ortholog_one2one,1
ENSG00000157483,MYO1E,ENSMUSG00000032220,Myo1e,ortholog_one2one,1
ENSG00000014641,MDH1,ENSMUSG00000020321,Mdh1,ortholog_one2one,1
ENSG00000113048,MRPS27,ENSMUSG00000041632,Mrps27,ortholog_one2one,1
ENSG00000146701,MDH2,ENSMUSG00000019179,Mdh2,ortholog_one2one,1
ENSG00000188895,MSL1,ENSMUSG00000052915,Msl1,ortholog_one2one,1
ENSG00000177427,MIEF2,ENSMUSG00000018599,Mief2,ortholog_one2one,1
ENSG00000139977,NAA30,ENSMUSG00000036282,Naa30,ortholog_one2one,1
ENSG00000104973,MED25,ENSMUSG00000002968,Med25,ortholog_one2one,1
ENSG00000111142,METAP2,ENSMUSG00000036112,Metap2,ortholog_one2one,1
ENSG00000053524,MCF2L2,,,,NA
ENSG00000198060,MARCHF5,ENSMUSG00000023307,Marchf5,ortholog_one2one,1
ENSG00000105835,NAMPT,ENSMUSG00000020572,Nampt,ortholog_one2one,1
ENSG00000147586,MRPS28,ENSMUSG00000040269,Mrps28,ortholog_one2one,1
ENSG00000152601,MBNL1,ENSMUSG00000027763,Mbnl1,ortholog_one2one,1
ENSG00000090263,MRPS33,ENSMUSG00000029918,Mrps33,ortholog_one2one,1
ENSG00000131368,MRPS25,ENSMUSG00000014551,Mrps25,ortholog_one2one,1
ENSG00000178802,MPI,ENSMUSG00000032306,Mpi,ortholog_one2one,1
ENSG00000145794,MEGF10,ENSMUSG00000024593,Megf10,ortholog_one2one,1
ENSG00000036448,MYOM2,ENSMUSG00000031461,Myom2,ortholog_one2one,1
ENSG00000277443,MARCKS,ENSMUSG00000069662,Marcks,ortholog_one2one,1
